Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-31 09:31:00-05:00,133.8699951171875,134.30999755859375,133.8699951171875,134.30999755859375,134.30999755859375,0
2022-01-31 09:32:00-05:00,134.5500030517578,134.7100067138672,134.47000122070312,134.47000122070312,134.47000122070312,0
2022-01-31 09:33:00-05:00,134.27999877929688,134.3300018310547,134.0500030517578,134.0500030517578,134.0500030517578,0
2022-01-31 09:34:00-05:00,133.82000732421875,133.97000122070312,133.77000427246094,133.82000732421875,133.82000732421875,0
2022-01-31 09:35:00-05:00,134.02999877929688,134.0800018310547,133.97999572753906,134.0,134.0,0
2022-01-31 09:36:00-05:00,134.25,134.25,134.02999877929688,134.11000061035156,134.11000061035156,0
2022-01-31 09:37:00-05:00,133.97999572753906,134.27000427246094,133.85000610351562,134.27000427246094,134.27000427246094,0
2022-01-31 09:38:00-05:00,134.33999633789062,134.38999938964844,134.25999450683594,134.3699951171875,134.3699951171875,0
2022-01-31 09:39:00-05:00,134.1699981689453,134.25999450683594,133.97999572753906,133.97999572753906,133.97999572753906,0
2022-01-31 09:40:00-05:00,134.0,134.0,133.77000427246094,133.77000427246094,133.77000427246094,0
2022-01-31 09:41:00-05:00,133.58999633789062,133.82000732421875,133.58999633789062,133.72000122070312,133.72000122070312,0
2022-01-31 09:42:00-05:00,133.5500030517578,133.55999755859375,133.35000610351562,133.35000610351562,133.35000610351562,0
2022-01-31 09:43:00-05:00,133.27000427246094,133.2899932861328,133.27000427246094,133.27000427246094,133.27000427246094,0
2022-01-31 09:44:00-05:00,133.22999572753906,133.3000030517578,133.22999572753906,133.25,133.25,0
2022-01-31 09:45:00-05:00,133.30999755859375,133.30999755859375,133.19000244140625,133.19000244140625,133.19000244140625,0
2022-01-31 09:46:00-05:00,133.2899932861328,133.74000549316406,133.2899932861328,133.52000427246094,133.52000427246094,0
2022-01-31 09:47:00-05:00,133.61000061035156,133.61000061035156,133.02999877929688,133.02999877929688,133.02999877929688,0
2022-01-31 09:48:00-05:00,133.11000061035156,133.22999572753906,133.07000732421875,133.22999572753906,133.22999572753906,0
2022-01-31 09:49:00-05:00,133.30999755859375,133.30999755859375,133.02999877929688,133.27999877929688,133.27999877929688,0
2022-01-31 09:50:00-05:00,133.24000549316406,133.3000030517578,133.19000244140625,133.3000030517578,133.3000030517578,0
2022-01-31 09:51:00-05:00,133.33999633789062,133.4199981689453,133.17999267578125,133.4199981689453,133.4199981689453,0
2022-01-31 09:52:00-05:00,133.16000366210938,133.16000366210938,132.58999633789062,132.58999633789062,132.58999633789062,0
2022-01-31 09:53:00-05:00,132.61000061035156,132.6199951171875,132.50999450683594,132.50999450683594,132.50999450683594,0
2022-01-31 09:54:00-05:00,132.42999267578125,132.42999267578125,132.16000366210938,132.22999572753906,132.22999572753906,0
2022-01-31 09:55:00-05:00,132.0500030517578,132.08999633789062,132.0500030517578,132.07000732421875,132.07000732421875,0
2022-01-31 09:56:00-05:00,132.19000244140625,132.1999969482422,132.05999755859375,132.05999755859375,132.05999755859375,0
2022-01-31 09:57:00-05:00,132.0,132.0,131.8699951171875,131.94000244140625,131.94000244140625,0
2022-01-31 09:58:00-05:00,131.89999389648438,131.92999267578125,131.88999938964844,131.92999267578125,131.92999267578125,0
2022-01-31 09:59:00-05:00,131.82000732421875,131.9600067138672,131.82000732421875,131.9600067138672,131.9600067138672,0
2022-01-31 10:00:00-05:00,131.77000427246094,131.77000427246094,131.35000610351562,131.35000610351562,131.35000610351562,0
2022-01-31 10:01:00-05:00,131.3800048828125,131.3800048828125,131.30999755859375,131.3300018310547,131.3300018310547,0
2022-01-31 10:02:00-05:00,131.38999938964844,131.38999938964844,131.11000061035156,131.11000061035156,131.11000061035156,0
2022-01-31 10:03:00-05:00,131.3000030517578,131.35000610351562,131.3000030517578,131.35000610351562,131.35000610351562,0
2022-01-31 10:04:00-05:00,131.1999969482422,131.30999755859375,131.19000244140625,131.22000122070312,131.22000122070312,0
2022-01-31 10:05:00-05:00,131.4600067138672,131.5800018310547,131.4600067138672,131.5399932861328,131.5399932861328,0
2022-01-31 10:06:00-05:00,131.41000366210938,131.41000366210938,131.10000610351562,131.10000610351562,131.10000610351562,0
2022-01-31 10:07:00-05:00,131.14999389648438,131.14999389648438,130.75999450683594,130.75999450683594,130.75999450683594,0
2022-01-31 10:08:00-05:00,130.86000061035156,130.86000061035156,130.47000122070312,130.47000122070312,130.47000122070312,0
2022-01-31 10:09:00-05:00,130.50999450683594,130.50999450683594,130.27000427246094,130.3800048828125,130.3800048828125,0
2022-01-31 10:10:00-05:00,130.38999938964844,130.38999938964844,130.2899932861328,130.2899932861328,130.2899932861328,0
2022-01-31 10:11:00-05:00,130.4600067138672,130.4600067138672,130.3699951171875,130.39999389648438,130.39999389648438,0
2022-01-31 10:12:00-05:00,130.42999267578125,130.44000244140625,130.35000610351562,130.35000610351562,130.35000610351562,0
2022-01-31 10:13:00-05:00,130.30999755859375,130.5,130.30999755859375,130.5,130.5,0
2022-01-31 10:14:00-05:00,130.50999450683594,130.50999450683594,130.17999267578125,130.17999267578125,130.17999267578125,0
2022-01-31 10:15:00-05:00,130.13999938964844,130.13999938964844,130.02999877929688,130.02999877929688,130.02999877929688,0
2022-01-31 10:16:00-05:00,130.02999877929688,130.02999877929688,129.77999877929688,129.77999877929688,129.77999877929688,0
2022-01-31 10:17:00-05:00,129.74000549316406,130.0500030517578,129.74000549316406,130.0500030517578,130.0500030517578,0
2022-01-31 10:18:00-05:00,130.05999755859375,130.05999755859375,129.57000732421875,129.57000732421875,129.57000732421875,0
2022-01-31 10:19:00-05:00,129.60000610351562,130.05999755859375,129.60000610351562,130.05999755859375,130.05999755859375,0
2022-01-31 10:20:00-05:00,130.02000427246094,130.0500030517578,130.02000427246094,130.0500030517578,130.0500030517578,0
2022-01-31 10:21:00-05:00,130.13999938964844,130.13999938964844,129.97999572753906,130.0399932861328,130.0399932861328,0
2022-01-31 10:22:00-05:00,130.1300048828125,130.1300048828125,129.8000030517578,129.8000030517578,129.8000030517578,0
2022-01-31 10:23:00-05:00,129.85000610351562,130.02000427246094,129.85000610351562,130.0,130.0,0
2022-01-31 10:24:00-05:00,129.9199981689453,129.9499969482422,129.86000061035156,129.86000061035156,129.86000061035156,0
2022-01-31 10:25:00-05:00,129.82000732421875,129.91000366210938,129.77000427246094,129.91000366210938,129.91000366210938,0
2022-01-31 10:26:00-05:00,129.8800048828125,129.8800048828125,129.80999755859375,129.82000732421875,129.82000732421875,0
2022-01-31 10:27:00-05:00,129.75999450683594,129.8000030517578,129.75,129.75,129.75,0
2022-01-31 10:28:00-05:00,129.6999969482422,129.8699951171875,129.6699981689453,129.8699951171875,129.8699951171875,0
